timestamp,dataset,rank1,mAP,loss
2025-07-28 18:10:00,1,0.5250,0.3545,0.0000
2025-07-28 18:10:20,2,0.7250,0.4860,0.0000
2025-07-28 18:10:41,3,0.7250,0.5667,0.0000
2025-07-28 18:11:00,4,0.5500,0.4582,0.0000
2025-07-28 18:19:27,0,0.7250,0.5651,0.0000
2025-07-28 18:19:47,1,0.5250,0.3670,0.0000
2025-07-28 18:20:08,2,0.7500,0.5506,0.0000
2025-07-28 18:20:28,3,0.6250,0.5302,0.0000
2025-07-28 18:20:48,4,0.6500,0.4806,0.0000
2025-07-28 18:30:51,0,0.7750,0.5814,0.0000
2025-07-28 18:31:12,1,0.5250,0.3748,0.0000
2025-07-28 18:31:32,2,0.7000,0.4848,0.0000
2025-07-28 18:31:52,3,0.7750,0.5816,0.0000
2025-07-28 18:32:13,4,0.5750,0.4656,0.0000
2025-07-28 18:40:40,0,0.7750,0.5969,0.0000
2025-07-28 18:41:00,1,0.4750,0.3663,0.0000
2025-07-28 18:41:21,2,0.6250,0.4965,0.0000
2025-07-28 18:41:41,3,0.7250,0.5870,0.0000
2025-07-28 18:42:02,4,0.6500,0.5055,0.0000
2025-07-28 18:50:35,0,0.7000,0.5636,0.0000
2025-07-28 18:50:56,1,0.5000,0.3569,0.0000
2025-07-28 18:51:16,2,0.7750,0.5195,0.0000
2025-07-28 18:51:37,3,0.6750,0.5553,0.0000
2025-07-28 18:51:56,4,0.6250,0.4711,0.0000
2025-07-28 19:00:31,0,0.7250,0.5713,0.0000
2025-07-28 19:00:51,1,0.5250,0.3539,0.0000
2025-07-28 19:01:12,2,0.8000,0.5566,0.0000
2025-07-28 19:01:32,3,0.7250,0.5704,0.0000
2025-07-28 19:01:52,4,0.6500,0.4773,0.0000
2025-07-28 19:10:24,0,0.7750,0.6006,0.0000
2025-07-28 19:10:44,1,0.5500,0.3698,0.0000
2025-07-28 19:11:04,2,0.6750,0.5272,0.0000
2025-07-28 19:11:24,3,0.7500,0.5774,0.0000
2025-07-28 19:11:45,4,0.6250,0.4832,0.0000
2025-07-28 19:20:22,0,0.7750,0.6006,0.0000
2025-07-28 19:20:43,1,0.6000,0.4269,0.0000
2025-07-28 19:21:03,2,0.7250,0.5290,0.0000
2025-07-28 19:21:24,3,0.7250,0.5647,0.0000
2025-07-28 19:21:44,4,0.6250,0.4791,0.0000
2025-07-28 19:30:21,0,0.7000,0.5517,0.0000
2025-07-28 19:30:42,1,0.5500,0.3986,0.0000
2025-07-28 19:31:02,2,0.7000,0.5254,0.0000
2025-07-28 19:31:23,3,0.6750,0.5504,0.0000
2025-07-28 19:31:43,4,0.6250,0.4676,0.0000
2025-07-28 19:40:16,0,0.6750,0.5258,0.0000
2025-07-28 19:40:36,1,0.4750,0.3585,0.0000
2025-07-28 19:40:56,2,0.7000,0.5159,0.0000
2025-07-28 19:41:17,3,0.6250,0.5120,0.0000
2025-07-28 19:41:37,4,0.6000,0.4586,0.0000
2025-07-28 19:50:08,0,0.7250,0.5559,0.0000
2025-07-28 19:50:28,1,0.5500,0.3576,0.0000
2025-07-28 19:50:48,2,0.7250,0.5269,0.0000
2025-07-28 19:51:09,3,0.7000,0.5585,0.0000
2025-07-28 19:51:29,4,0.6500,0.4744,0.0000
2025-07-28 19:59:59,0,0.7000,0.5771,0.0000
2025-07-28 20:00:20,1,0.4500,0.3551,0.0000
2025-07-28 20:00:40,2,0.6750,0.4883,0.0000
2025-07-28 20:01:00,3,0.8000,0.6223,0.0000
2025-07-28 20:01:21,4,0.5750,0.4580,0.0000
2025-07-28 20:11:39,0,0.8250,0.6099,0.0000
2025-07-28 20:11:59,1,0.5000,0.3627,0.0000
2025-07-28 20:12:20,2,0.7500,0.5285,0.0000
2025-07-28 20:12:40,3,0.7250,0.5681,0.0000
2025-07-28 20:13:02,4,0.6250,0.4961,0.0000
